Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Beauty and the Beast,tt2316801,2014,"Drama, Family, Fantasy","Director:, Christophe Gans, | ,     Stars:, Vincent Cassel, , Léa Seydoux, , André Dussollier, , Eduardo Noriega",An unexpected romance blooms after the the youngest daughter of a merchant who has fallen on hard times offers herself to the mysterious beast to which her father has become indebted.,6.4,112 min,PG-13,21723,
A Week Away,tt11388278,2021,"Drama, Family, Musical","Director:, Roman White, | ,     Stars:, Kevin Quinn, , Bailee Madison, , Jahbril Cook, , Kat Conner Sterling","With nowhere left to go, Will Hawkins finds himself at camp for the first time. His instinct is to run, but he finds a friend, a father figure, and even a girl who awakens his heart. Most of all, he finally finds a home.",5.7,94 min,TV-PG,5065,
Flubber,tt0119137,1997,"Comedy, Family, Sci-Fi","Director:, Les Mayfield, | ,     Stars:, Robin Williams, , Marcia Gay Harden, , Christopher McDonald, , Ted Levine","An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.",5.3,93 min,PG,92067,"92,977,226"
Problem Child,tt0100419,1990,"Comedy, Family","Director:, Dennis Dugan, | ,     Stars:, Michael Oliver, , John Ritter, , Jack Warden, , Gilbert Gottfried",A young boy just short of a monster is adopted by a loving man and his wacky wife. The laughs keep coming as the boy pushes them to the limits.,5.4,81 min,PG,31949,"53,470,900"
Gargoyles,tt0108783,1994–1997,"Animation, Action, Adventure","Stars:, Keith David, , Salli Richardson-Whitfield, , Jeff Bennett, , Frank Welker",A clan of heroic night creatures pledge to protect modern New York City as they did in Scotland one thousand years earlier.,8.1,30 min,TV-Y7,17419,
House of Payne,tt0773264,2006– ,"Comedy, Drama, Family","Stars:, Cassi Davis, , LaVan Davis, , Allen Payne, , Lance Gross",A multi-generational family lives together under one roof.,3.5,30 min,TV-PG,6219,
Herbie Fully Loaded,tt0400497,2005,"Adventure, Comedy, Family","Director:, Angela Robinson, | ,     Stars:, Lindsay Lohan, , Michael Keaton, , Cheryl Hines, , Breckin Meyer","Maggie Peyton, the new owner of Herbie, Number 53, the free-wheelin' Volkswagen bug with a mind of its own, puts the car through its paces on the road to becoming a NASCAR competitor.",4.9,101 min,G,49309,"66,023,816"
Like Mike,tt0308506,2002,"Comedy, Family, Fantasy","Director:, John Schultz, | ,     Stars:, Shad Moss, , Jonathan Lipnicki, , Morris Chestnut, , Brenda Song","A 13-year-old orphan becomes an NBA superstar after trying on a pair of sneakers with the faded initials ""MJ"" inside them.",5.3,99 min,PG,21711,"51,432,423"
Captain Underpants: The First Epic Movie,tt2091256,2017,"Animation, Action, Adventure","Director:, David Soren, | ,     Stars:, Kevin Hart, , Thomas Middleditch, , Ed Helms, , Nick Kroll","Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.",6.2,89 min,PG,30267,"73,921,000"
Troop Zero,tt2404465,2019,"Comedy, Drama, Family","Directors:, Bert, , Bertie, | ,     Stars:, Mckenna Grace, , Viola Davis, , Jim Gaffigan, , Allison Janney","In rural 1977 Georgia, a misfit girl dreams of life in outer space. When a competition offers her a chance to be recorded on NASA's Golden Record, she recruits a makeshift troop of Birdie Scouts, forging friendships that last a lifetime.",6.9,94 min,PG,11427,
Father of the Bride Part 3 (ish),tt13160412,2020,"Short, Family","Director:, Nancy Meyers, | ,     Stars:, Diane Keaton, , Kieran Culkin, , Kimberly Williams-Paisley, , Florence Pugh","Twenty-five years after the second movie's release, the Banks family gathers for a Zoom call and a very special wedding-related announcement.",6.9,26 min,Not Rated,1397,
Smurfs: The Lost Village,tt2398241,2017,"Animation, Adventure, Comedy","Director:, Kelly Asbury, | ,     Stars:, Demi Lovato, , Rainn Wilson, , Joe Manganiello, , Jack McBrayer","In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy, and Hefty on an exciting race through the Forbidden Forest, leading to the discovery of the biggest secret in Smurf history.",6.0,90 min,PG,22803,"45,020,282"
The New Batman Adventures,tt0118266,1997– ,"Animation, Action, Adventure","Stars:, Kevin Conroy, , Tara Strong, , Mathew Valencia, , Efrem Zimbalist Jr.","The further and darker adventures of Batman with a new Robin, a closer association with Batgirl and the previous Robin now as Nightwing.",8.4,30 min,TV-PG,18058,
The Amazing Race,tt0285335,2001– ,"Adventure, Family, Reality-TV","Stars:, Phil Keoghan, , Joyce Agu, , Uchenna Agu, , Jet McCoy","Multiple teams race around the globe for $1,000,000 to 'amazing' locations.",7.8,60 min,TV-PG,15012,
Harry Potter 20th Anniversary: Return to Hogwarts,tt16116174,2022 TV Special,"Documentary, Family","Directors:, Casey Patterson, , Joe Pearlman, , Eran Creevy, , Giorgio Testi, | ,     Stars:, Emma Watson, , Gary Oldman, , Daniel Radcliffe, , Jason Isaacs","Cast members from all ""Harry Potter"" films reunite in a retrospective special to celebrate the anniversary of the first film, including interviews and cast conversations.",8.0,102 min,TV-PG,43994,
Superman: The Animated Series,tt0115378,1996–2000,"Animation, Action, Adventure","Stars:, Tim Daly, , Joseph Bologna, , Dana Delany, , David Kaufman",The last son of the planet Krypton protects his adoptive home of Earth as the greatest of the superheroes.,8.1,30 min,TV-PG,16650,
Blank Check,tt0109287,1994,"Comedy, Crime, Family","Director:, Rupert Wainwright, | ,     Stars:, Brian Bonsall, , Karen Duffy, , James Rebhorn, , Jayne Atkinson","After a bike accident, a young boy inadvertently gains possession of a check for $1 million and proceeds to spend it, unaware that the gangsters it belongs to are in pursuit.",5.3,93 min,PG,21291,"30,577,969"
Little Big League,tt0110363,1994,"Comedy, Family, Sport","Director:, Andrew Scheinman, | ,     Stars:, Luke Edwards, , Timothy Busfield, , John Ashton, , Ashley Crow",A young boy is bequeathed the ownership of a professional baseball team.,6.1,119 min,PG,11160,"12,211,068"
The SpongeBob Movie: Sponge on the Run,tt4823776,2020,"Animation, Adventure, Comedy","Director:, Tim Hill, | ,     Stars:, Tim Hill, , Clancy Brown, , Bill Fagerbakke, , Rodger Bumpass","After SpongeBob's beloved pet snail Gary is snail-napped, he and Patrick embark on an epic adventure to The Lost City of Atlantic City to bring Gary home.",5.9,91 min,PG,19899,
The Polar Express,tt0338348,2004,"Animation, Adventure, Comedy","Director:, Robert Zemeckis, | ,     Stars:, Tom Hanks, , Chris Coppola, , Michael Jeter, , Leslie Zemeckis","On Christmas Eve, a young boy embarks on a magical adventure to the North Pole on the Polar Express, while learning about friendship, bravery, and the spirit of Christmas.",6.6,100 min,G,222691,"183,373,735"
Pookkaalam,tt21071620,2023,"Comedy, Drama, Family","Director:, Ganesh Raj, | ,     Stars:, Vijayaraghavan, , K.P.A.C. Leela, , Basil Joseph, , Ganga Meera","A couple in their late 90s, lead a happy life with a large family of four generations. On the day of their granddaughter's engagement an unexpected event sends them on a magical journey that will test their familial bonds.",7.9,137 min,,1448,
The Bill Engvall Show,tt0926732,2007–2009,"Comedy, Family","Stars:, Bill Engvall, , Nancy Travis, , Jennifer Lawrence, , Graham Patrick Martin","A story revolving around the life of therapist, Bill Pearson, and his family.",5.7,30 min,TV-PG,2013,
Reply 1988,tt5182866,2015–2016,"Comedy, Drama, Family","Stars:, Hyeri Lee, , Go Kyung-Pyo, , Ryu Jun-Yeol, , Park Bo-gum","Five childhood friends, who all live in the same Ssangmundong neighborhood of Seoul in 1988, lean on each other to survive their challenging teen years and set a path for their futures.",9.2,90 min,,8827,
Back to the Outback,tt13575806,2021,"Animation, Adventure, Comedy","Directors:, Harry Cripps, , Clare Knight, | ,     Stars:, Eric Bana, , Tim Minchin, , Miranda Tapsell, , Angus Imrie","Tired of being locked in a reptile house where humans gawk at them like they're monsters, a group of Australia's deadliest creatures plot a daring escape from their zoo to the Outback.",6.5,95 min,PG,9427,
An Unfinished Life,tt0350261,2005,"Drama, Family, Romance","Director:, Lasse Hallström, | ,     Stars:, Jennifer Lopez, , Robert Redford, , Morgan Freeman, , Josh Lucas","Desperate to provide care for her daughter, down-on-her-luck Jean moves in with her father in-law from whom she is estranged. Through time, they learn to forgive each other and heal old wounds.",7.0,108 min,PG-13,32200,"8,586,392"
The Hardy Boys/Nancy Drew Mysteries,tt0075513,1977–1979,"Crime, Family, Mystery","Stars:, Shaun Cassidy, , Parker Stevenson, , Ed Gilbert, , Pamela Sue Martin",The cases of a pair of teen detective brothers and a teen girl amateur sleuth.,7.3,60 min,,1846,
Cars on the Road,tt11981568,2022,"Animation, Adventure, Comedy","Stars:, Owen Wilson, , Larry the Cable Guy, , Robin Atkin Downes, , Zeno Robinson",Lightning McQueen and Mater go on a cross-country road trip to see Mater's sister.,7.0,,TV-G,3171,
Dog Gone,tt15334430,2023,"Biography, Drama, Family","Director:, Stephen Herek, | ,     Stars:, Rob Lowe, , Johnny Berchtold, , Kimberly Williams-Paisley, , Nick Peine",Based on the true story of a father and son who repair their fractured relationship during a forced hike of the Appalachian trail to find their beloved lost dog.,6.0,95 min,TV-PG,5173,
The Sword in the Stone,tt0057546,1963,"Animation, Adventure, Comedy","Directors:, Wolfgang Reitherman, , Clyde Geronimi, , David Hand, | ,     Stars:, Rickie Sorensen, , Sebastian Cabot, , Karl Swenson, , Junius Matthews","A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.",7.1,79 min,G,102072,"22,182,353"
Sinbad: Legend of the Seven Seas,tt0165982,2003,"Animation, Adventure, Comedy","Directors:, Patrick Gilmore, , Tim Johnson, | ,     Stars:, Brad Pitt, , Catherine Zeta-Jones, , Joseph Fiennes, , Michelle Pfeiffer",The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.,6.7,86 min,PG,56980,"26,483,452"
Winnie the Pooh,tt1449283,2011,"Animation, Adventure, Comedy","Directors:, Stephen J. Anderson, , Don Hall, | ,     Stars:, Jim Cummings, , Craig Ferguson, , John Cleese, , Bud Luckey","While searching for honey, Pooh and his friends embark on an adventure to find Eeyore's missing tail and rescue Christopher Robin from an unknown monster called The Backson.",7.1,63 min,G,26736,"26,692,846"
Mavka: The Forest Song,tt6685538,2023,"Animation, Adventure, Comedy","Directors:, Oleh Malamuzh, , Oleksandra Ruban, | ,     Stars:, Nataliya Denisenko, , Artem Pivovarov, , Elena Kravets, , Serhiy Prytula",Mavka must choose between love and duty to protect the Heart of the Forest.,7.9,90 min,,1473,
Ice Age: Dawn of the Dinosaurs,tt1080016,2009,"Animation, Adventure, Comedy","Directors:, Carlos Saldanha, , Michael Thurmeier, | ,     Stars:, Ray Romano, , John Leguizamo, , Denis Leary, , Eunice Cho","When Sid's attempt to adopt three dinosaur eggs gets him abducted by their real mother to an underground lost world, his friends attempt to rescue him.",6.9,94 min,PG,253569,"196,573,705"
The Transformers: The Movie,tt0092106,1986,"Animation, Action, Adventure","Director:, Nelson Shin, | ,     Stars:, Orson Welles, , Robert Stack, , Leonard Nimoy, , Norman Alden","The Autobots must stop a colossal planet consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.",7.2,84 min,PG,40753,"5,849,647"
Beethoven's 2nd,tt0106375,1993,"Comedy, Family, Romance","Director:, Rod Daniel, | ,     Stars:, Charles Grodin, , Bonnie Hunt, , Nicholle Tom, , Christopher Castile","Beethoven, the St. Bernard dog, becomes a father, but his girlfriend Missy is dognapped, and his puppies are in danger of the same fate.",4.9,89 min,PG,28897,"53,354,166"
The Grinch,tt2709692,2018,"Animation, Comedy, Family","Directors:, Yarrow Cheney, , Scott Mosier, | ,     Stars:, Benedict Cumberbatch, , Cameron Seely, , Rashida Jones, , Pharrell Williams",A grumpy Grinch plots to ruin Christmas for the village of Whoville.,6.4,85 min,PG,78102,"270,620,950"
Chang Can Dunk,tt13650494,2023,"Drama, Family, Sport","Director:, Jingyi Shao, | ,     Stars:, Bloom Li, , Ben Wang, , Zoe Renee, , Mardy Ma","A young Asian-American teen and basketball fanatic who just wants to dunk and get the girl ends up learning much more about himself, his best friends, and his mother.",6.4,109 min,PG,1196,
My Two Dads,tt0092410,1987–1990,"Comedy, Family","Stars:, Paul Reiser, , Greg Evigan, , Staci Keanan, , Florence Stanley","When Marcy Bradford dies, she leaves her teenage daughter, Nicole, in the custody of two ex-boyfriends - Michael, a straight-laced and formal man, and Joey, a wild artist.",6.2,30 min,TV-G,3975,
The Little Vampire,tt0192255,2000,"Adventure, Comedy, Family","Director:, Uli Edel, | ,     Stars:, Jonathan Lipnicki, , Rollo Weeks, , Richard E. Grant, , Jim Carter","A lonely American boy living in Scotland makes a new best friend, a fellow nine year-old who happens to be a vampire.",5.7,95 min,PG,10913,"13,572,400"
An American Tail,tt0090633,1986,"Animation, Adventure, Comedy","Director:, Don Bluth, | ,     Stars:, Dom DeLuise, , Christopher Plummer, , Erica Yohn, , Nehemiah Persoff","While emigrating to the United States, a young Russian mouse gets separated from his family and must relocate them while trying to survive in a new country.",6.9,80 min,G,55784,"47,483,002"
Peter Rabbit,tt5117670,2018,"Adventure, Comedy, Crime","Director:, Will Gluck, | ,     Stars:, James Corden, , Fayssal Bazzi, , Domhnall Gleeson, , Sia",A rebellious rabbit tries to sneak into a farmer's vegetable garden.,6.6,95 min,PG,45423,"115,253,424"
The Sleepover,tt10888708,2020,"Action, Adventure, Comedy","Director:, Trish Sie, | ,     Stars:, Sadie Stanley, , Maxwell Simkins, , Cree, , Lucas Jaye","When two siblings discover their seemingly normal mom is a former thief in witness protection who has been forced to pull one last job, they team up to rescue her over the course of an action-packed night.",5.7,100 min,TV-PG,11298,
"20,000 Leagues Under the Sea",tt0046672,1954,"Adventure, Drama, Family","Director:, Richard Fleischer, | ,     Stars:, Kirk Douglas, , James Mason, , Paul Lukas, , Peter Lorre","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",7.2,127 min,G,35490,"28,200,000"
We Bare Bears,tt4839610,2014–2019,"Animation, Adventure, Comedy","Stars:, Eric Edelstein, , Demetri Martin, , Bobby Moynihan, , Keith Ferguson",Three bear brothers do whatever they can to be a part of human society by doing what everyone around them does.,7.9,30 min,TV-PG,17286,
Little Monsters,tt0097758,1989,"Adventure, Comedy, Family","Director:, Richard Greenberg, | ,     Stars:, Fred Savage, , Howie Mandel, , Daniel Stern, , Margaret Whitton",A boy discovers an incredible and gruesome world of monsters under his bed.,6.0,100 min,PG,13651,"793,775"
Sleepover,tt0368975,2004,"Comedy, Family, Romance","Director:, Joe Nussbaum, | ,     Stars:, Alexa PenaVega, , Mika Boorem, , Scout Taylor-Compton, , Jane Lynch","Desperate to improve their social status, four best friends enter into an all-night scavenger hunt against the popular clique in their school.",5.3,89 min,PG,17285,"9,436,390"
"Honey, I Blew Up the Kid",tt0104437,1992,"Adventure, Comedy, Family","Director:, Randal Kleiser, | ,     Stars:, Rick Moranis, , Marcia Strassman, , Robert Oliveri, , Daniel Shalikar","The Szalinski family is back, this time hilarious disaster strikes when an experiment causes their new toddler son to grow many stories tall.",4.9,89 min,PG,45570,"58,662,452"
Gabby's Dollhouse,tt9165438,2021– ,"Animation, Adventure, Comedy","Stars:, Juliet Donenfeld, , Laila Lockhart Kraner, , Tucker Chandler, , Donovan Patton",This colorful series leads preschoolers room to room through a fantastical dollhouse of delightful mini-worlds and irresistible kitty characters.,7.3,24 min,TV-Y,577,
The Lego Ninjago Movie,tt3014284,2017,"Animation, Action, Adventure","Directors:, Charlie Bean, , Paul Fisher, , Bob Logan, | ,     Stars:, Jackie Chan, , Dave Franco, , Fred Armisen, , Kumail Nanjiani","Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas.",6.0,101 min,PG,27991,"59,281,555"
Transformers: Earthspark,tt14298658,2022– ,"Animation, Action, Adventure","Stars:, Andrea Libman, , Zion Broadnax, , Kathreen Khavari, , Sydney Mikayla","A new species of Transformers must find their place and purpose among Autobots, Decepticons, and the human family who adopts them.",4.0,23 min,TV-Y7,2034,
Eight Below,tt0397313,2006,"Adventure, Drama, Family","Director:, Frank Marshall, | ,     Stars:, Paul Walker, , Jason Biggs, , Bruce Greenwood, , Moon Bloodgood",Brutal cold forces two Antarctic explorers to leave their team of sled dogs behind as they fend for their survival.,7.3,120 min,PG,66550,"81,612,565"
Finding 'Ohana,tt10332588,2021,"Action, Adventure, Comedy","Director:, Jude Weng, | ,     Stars:, Kea Peahu, , Alex Aiono, , Lindsay Watson, , Owen Vaccaro","A summer in rural O‘ahu takes an exciting turn for two Brooklyn-raised siblings when a journal pointing to long-lost treasure sets them on an epic adventure with new friends, and leads them to reconnect with their Hawaiian heritage.",6.1,123 min,PG,10965,
Jungle 2 Jungle,tt0119432,1997,"Comedy, Family","Director:, John Pasquin, | ,     Stars:, Tim Allen, , Martin Short, , JoBeth Williams, , Lolita Davidovich","A man learns he has a thirteen-year-old son who was raised in the jungle and brings the boy to New York City, turning his life upside down in the process.",5.2,105 min,PG,25179,"59,925,026"
Mr. Bean's Holiday,tt0453451,2007,"Comedy, Family","Director:, Steve Bendelack, | ,     Stars:, Rowan Atkinson, , Willem Dafoe, , Steve Pemberton, , Lily Atkinson","Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling, and true love.",6.4,90 min,G,129724,"33,302,167"
The Swan Princess,tt0111333,1994,"Animation, Adventure, Comedy","Director:, Richard Rich, | ,     Stars:, Jack Palance, , Howard McGillin, , Michelle Nicastro, , Liz Callaway",A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.,6.4,90 min,G,26028,"9,771,658"
That's So Raven,tt0300865,2003–2007,"Comedy, Family, Fantasy","Stars:, Raven-Symoné, , Orlando Brown, , Anneliese van der Pol, , Kyle Massey","A teenage girl periodically receives brief psychic visions of the near future. Trying to make these visions come true results in trouble, and hilarious situations, for the girl and her friends.",6.6,30 min,TV-G,20727,
Empty Nest,tt0094455,1988–1995,"Comedy, Drama, Family","Stars:, Richard Mulligan, , Dinah Manoff, , David Leisure, , Park Overall","""Empty Nest"" tells of the day to day misadventures of a widowed pediatrician named Harry Weston and his two adult daughters, Barbara and Carol, who have come back to live with him after failed marriages.",6.6,30 min,TV-PG,3709,
Jason and the Argonauts,tt0057197,1963,"Action, Adventure, Family","Director:, Don Chaffey, | ,     Stars:, Todd Armstrong, , Nancy Kovack, , Gary Raymond, , Laurence Naismith",The legendary Greek hero leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece.,7.3,104 min,G,29503,"4,578,000"
K.C. Undercover,tt3598030,2015–2018,"Action, Comedy, Drama","Stars:, Zendaya, , Veronica Dunne, , Kamil McFadden, , Trinitee",An outspoken and confident technology wiz and skilled black belt discovers that both her parents are spies and expect her to follow in their footsteps.,6.4,30 min,TV-Y7,5475,
The Odd Life of Timothy Green,tt1462769,2012,"Comedy, Drama, Family","Director:, Peter Hedges, | ,     Stars:, Jennifer Garner, , Joel Edgerton, , CJ Adams, , Odeya Rush","A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",6.6,105 min,PG,47732,"51,853,450"
Bear in the Big Blue House,tt0173664,1997–2006,"Comedy, Drama, Family","Stars:, Lynne Thigpen, , Noel MacNeal, , Peter Linz, , Vicki Eibner","A seven-foot-tall bear named Bear lives in The Big Blue House, with his friends as they teach a variety of subjects and lessons.",6.8,30 min,TV-Y,4343,
Flash Forward,tt0115173,1995–1997,"Comedy, Family","Stars:, Ben Foster, , Jewel Staite, , Asia Vieira, , Theodore Borders",Two best friends narrate the ups and downs of middle school while comparing it to moments from when they were little.,7.9,30 min,TV-Y7,1800,
The Muppet Show,tt0074028,1976–1981,"Comedy, Family, Music","Stars:, Jim Henson, , Frank Oz, , Richard Hunt, , Dave Goelz","Kermit the Frog and his fellow Muppets put on a vaudeville show at their theatre, bringing in a famous celebrity to help out for each episode.",8.4,30 min,TV-G,25365,
The Curse of Bridge Hollow,tt15289240,2022,"Adventure, Comedy, Family","Director:, Jeff Wadlow, | ,     Stars:, Marlon Wayans, , Priah Ferguson, , Kelly Rowland, , John Michael Higgins","A teenage girl, who accidentally releases an ancient and mischievous spirit on Halloween which causes decorations to come alive and wreak havoc, must team up with the last person she'd want to in order to save their town - her father!",5.5,89 min,TV-14,9920,
Gnomeo & Juliet,tt0377981,2011,"Animation, Adventure, Comedy","Director:, Kelly Asbury, | ,     Stars:, James McAvoy, , Emily Blunt, , Maggie Smith, , Ashley Jensen","Separated by a garden fence and a feud, are blue gnomes on one side and red gnomes on the other. This doesn't stop blue Gnomeo and red Juliet from falling in love with each other. Do they have a future together?",5.9,84 min,G,57633,"99,967,670"
Dumbo,tt0033563,1941,"Animation, Adventure, Drama","Directors:, Samuel Armstrong, , Norman Ferguson, , Wilfred Jackson, , Jack Kinney, , Bill Roberts, , Ben Sharpsteen, , John Elliotte, | ,     Stars:, Sterling Holloway, , Edward Brophy, , Herman Bing, , Mel Blanc","Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.",7.2,64 min,G,136618,"1,600,000"
Leap!,tt2261287,2016,"Animation, Adventure, Comedy","Directors:, Eric Summer, , Éric Warin, | ,     Stars:, Elle Fanning, , Dane DeHaan, , Carly Rae Jepsen, , Maddie Ziegler","An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera House.",6.7,89 min,PG,23364,"24,702,560"
The Muppet Movie,tt0079588,1979,"Adventure, Comedy, Family","Director:, James Frawley, | ,     Stars:, Jim Henson, , Frank Oz, , Jerry Nelson, , Richard Hunt","Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit.",7.6,95 min,G,37575,"76,657,000"
Around the World in 80 Days,tt0327437,2004,"Action, Adventure, Comedy","Director:, Frank Coraci, | ,     Stars:, Jackie Chan, , Steve Coogan, , Jim Broadbent, , Kathy Bates","To win a bet, an eccentric British inventor, beside his Chinese valet and an aspiring French artist, embarks on a trip full of adventures and dangers around the world in exactly eighty days.",5.8,120 min,PG,92274,"24,008,137"
It Takes Two,tt0113442,1995,"Comedy, Family, Romance","Director:, Andy Tennant, | ,     Stars:, Kirstie Alley, , Steve Guttenberg, , Mary-Kate Olsen, , Ashley Olsen","Alyssa and Amanda are two little girls who are identical, but complete strangers, that accidentally meet one day.",5.9,101 min,PG,23843,"19,474,589"
Hoodwinked!,tt0443536,2005,"Animation, Adventure, Comedy","Directors:, Cory Edwards, , Todd Edwards, , Tony Leech, | ,     Stars:, Anne Hathaway, , Glenn Close, , Patrick Warburton, , Jim Belushi","Little Red Riding Hood, the Wolf, the Woodsman and Granny all tell the police the events that led up to their encounter.",6.5,80 min,PG,63916,"51,386,611"
R.L. Stine's the Haunting Hour,tt1765510,2010–2014,"Action, Adventure, Comedy","Stars:, Jeny Cassady, , Dan Payne, , Emma Grabinsky, , Geoff Redknap","R.L. Stine leads young viewers on a creepy tour of tales featuring life-sized dolls, werewolves, and carnival clowns that are stalking children.",7.9,23 min,TV-PG,2664,
Yu-Gi-Oh!,tt0249327,I) (2000–2006,"Animation, Action, Adventure","Stars:, Argiris Pavlidis, , Dan Green, , Wayne Grayson, , Amy Birnbaum","Yugi Moto solves an Ancient Egyptian Puzzle and brings forth a dark and powerful alter ego. Whenever he and his friends are threatened by evil in Duel Monster Card Game, this alter ego breaks out to save them.",7.3,24 min,TV-Y,22263,
The Ultimate Gift,tt0482629,2006,"Drama, Family, Romance","Director:, Michael O. Sajbel, | ,     Stars:, Drew Fuller, , James Garner, , Abigail Breslin, , Bill Cobbs","A deceased billionaire leaves his spoiled adult grandson a series of odd tasks to perform in order to receive ""the ultimate gift,"" with the resentful grandson having no idea what that might be.",7.3,114 min,PG,19706,"3,438,735"
Inkheart,tt0494238,2008,"Adventure, Family, Fantasy","Director:, Iain Softley, | ,     Stars:, Brendan Fraser, , Andy Serkis, , Eliza Bennett, , Sienna Guillory","A teenage girl discovers her father has an amazing talent to bring characters out of their books and must try to stop a freed villain from destroying them all, with the help of her father, her aunt, and a storybook's hero.",6.1,106 min,PG,80269,"17,303,424"
Spy Kids 2: Island of Lost Dreams,tt0287717,2002,"Action, Adventure, Comedy","Director:, Robert Rodriguez, | ,     Stars:, Alexa PenaVega, , Daryl Sabara, , Antonio Banderas, , Carla Gugino","The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids.",5.3,100 min,PG,70396,"85,846,429"
The Pagemaster,tt0110763,1994,"Animation, Adventure, Comedy","Directors:, Pixote Hunt, , Joe Johnston, | ,     Stars:, Macaulay Culkin, , Christopher Lloyd, , Kanin Howell, , Alexis Kirschner","A cowardly boy, who buries himself in accident statistics, enters a library to escape a storm, only to be transformed into an animated illustration by the Pagemaster. He has to work through obstacles from classic books to return to real-life.",6.1,80 min,G,24521,"13,670,688"
House of Anubis,tt1638319,2011–2013,"Adventure, Drama, Family","Stars:, Brad Kavanagh, , Jade Ramsey, , Tasie Lawrence, , Eugene Simon","When one of their number disappears on the same day that an American girl joins their ranks, a group of English boarding school students embarks on solving a mystery.",7.3,15 min,TV-G,5219,
The 10th Kingdom,tt0207275,2000,"Adventure, Comedy, Family","Stars:, Kimberly Williams-Paisley, , Scott Cohen, , Dianne Wiest, , Daniel Lapaine","A father and daughter are caught in a parallel universe where the great Queens Snow White, Cinderella and Riding Hood III have had their kingdoms fragmented by warring trolls, giants and goblins.",8.3,417 min,Not Rated,19507,
Out of This World,tt0092423,1987–1991,"Comedy, Family","Stars:, Donna Pescow, , Maureen Flannigan, , Burt Reynolds, , Doug McClure",A teenager discovers she has supernatural powers when she learns her birth father is an alien.,7.3,30 min,,2101,
Malory Towers,tt11129816,2020– ,"Drama, Family","Stars:, Ella Bright, , Danya Griver, , Beth Bradfield, , Natasha Raphael","Set in post-World War II Britain, the show follows the adventures of 12-year-old Darrell Rivers.",7.2,30 min,,431,
Brink!,tt0162212,1998 TV Movie,"Drama, Family, Sport","Director:, Greg Beeman, | ,     Stars:, Erik von Detten, , Sam Horrigan, , Christina Vidal, , Robin Riker","Andy ""Brink"" Brinker and his in-line skating crew--Peter, Jordy, and Gabriella--who call themselves ""Soul-Skaters"" (which means they skate for the fun of it, and not for the money), clash ...                See full summary »",6.9,99 min,TV-G,6620,
The Little Rascals,tt0278213,1955,"Comedy, Family","Stars:, Wally Albright, , Sherwood Bailey, , Bobbie 'Cotton' Beard, , Matthew 'Stymie' Beard","Television syndication package of the classic 1929-1938 shorts from the ""Our Gang Comedies"" movie series.",8.1,30 min,TV-G,1296,
Teenage Mutant Ninja Turtles III,tt0108308,1993,"Action, Adventure, Comedy","Director:, Stuart Gillard, | ,     Stars:, Elias Koteas, , Paige Turco, , Stuart Wilson, , Sab Shimono","When their closest friend April O'Neil discovers an ancient scepter with magical powers, the turtles must cow-a-bunga their way back to 17th century Japan to rescue her from the evil clutches of Lord Norinaga.",4.8,96 min,PG,34620,"42,660,000"
The Worst Witch,tt5721172,2017– ,"Family, Fantasy","Stars:, Raquel Cassidy, , Jenny Richardson, , Clare Higgins, , Dagny Rollins",Mildred lives an ordinary life until the day that Maud Spellbody crashes her broomstick into their balcony. Maud then introduces Mildred to Cackle's Academy--a school for young witches set high on a mountaintop.,7.2,30 min,TV-Y7,2861,
Odd Squad,tt3900614,2014–2022,"Action, Adventure, Comedy","Stars:, Millie Davis, , Sean Michael Kyer, , Dalila Bela, , Olivia Presti","Geared for children ages 5-8, ""Odd Squad"" follows two young agents, Olive and Otto, who are part of an agency that seeks to save the day using math when odd things happen.",7.2,27 min,TV-Y,1270,
